"Step","dual_nyc_man_south_paper_v2_mode1 - combined/total_reward","dual_nyc_man_south_paper_v2_mode1 - combined/total_reward__MIN","dual_nyc_man_south_paper_v2_mode1 - combined/total_reward__MAX"
"36741","18036.82421875","18036.82421875","18036.82421875"
"36742","16623.4453125","16623.4453125","16623.4453125"
"36761","17155.98828125","17155.98828125","17155.98828125"
"36765","17433.86328125","17433.86328125","17433.86328125"
"36768","17492.712890625","17492.712890625","17492.712890625"
"36782","17083.98828125","17083.98828125","17083.98828125"
"36785","17132.7578125","17132.7578125","17132.7578125"
"36807","17109.68359375","17109.68359375","17109.68359375"
"36809","17146.4765625","17146.4765625","17146.4765625"
"36818","17236.05078125","17236.05078125","17236.05078125"
"36821","17195.30859375","17195.30859375","17195.30859375"
"36837","17733.39453125","17733.39453125","17733.39453125"
"36840","17392.1640625","17392.1640625","17392.1640625"
"36841","17377.41796875","17377.41796875","17377.41796875"
"36844","17868.98828125","17868.98828125","17868.98828125"
"36845","17523.02734375","17523.02734375","17523.02734375"
"36850","17552.90234375","17552.90234375","17552.90234375"
"36854","17247.82421875","17247.82421875","17247.82421875"
"36896","17324.447265625","17324.447265625","17324.447265625"
"36909","17496.76953125","17496.76953125","17496.76953125"
"36932","17375.46484375","17375.46484375","17375.46484375"
"36953","17275.521484375","17275.521484375","17275.521484375"
"36954","17499.771484375","17499.771484375","17499.771484375"
"36961","17245.4609375","17245.4609375","17245.4609375"
"36974","17262.34375","17262.34375","17262.34375"
"36981","17832.44140625","17832.44140625","17832.44140625"
"36988","17351.015625","17351.015625","17351.015625"
"36991","17026.185546875","17026.185546875","17026.185546875"
"36998","17781.21875","17781.21875","17781.21875"
"37013","17056.0546875","17056.0546875","17056.0546875"
"37016","17387.763671875","17387.763671875","17387.763671875"
"37024","16894.400390625","16894.400390625","16894.400390625"
"37038","17715.076171875","17715.076171875","17715.076171875"
"37047","17316.0546875","17316.0546875","17316.0546875"
"37057","17581.81640625","17581.81640625","17581.81640625"
"37064","16682.03125","16682.03125","16682.03125"
"37083","17002.046875","17002.046875","17002.046875"
"37086","17267.50390625","17267.50390625","17267.50390625"
"37103","17301.50390625","17301.50390625","17301.50390625"
"37121","17449.6328125","17449.6328125","17449.6328125"
"37137","17010.43359375","17010.43359375","17010.43359375"
"37155","17442.802734375","17442.802734375","17442.802734375"
"37211","17201.56640625","17201.56640625","17201.56640625"
"37215","17135.19921875","17135.19921875","17135.19921875"
"37229","17594.005859375","17594.005859375","17594.005859375"
"37231","17060.109375","17060.109375","17060.109375"
"37239","16998.8046875","16998.8046875","16998.8046875"
"37241","17373.73046875","17373.73046875","17373.73046875"
"37252","18013.34765625","18013.34765625","18013.34765625"
"37262","17861.455078125","17861.455078125","17861.455078125"
"37281","17393.912109375","17393.912109375","17393.912109375"
"37288","17740.6328125","17740.6328125","17740.6328125"
"37313","16968.2265625","16968.2265625","16968.2265625"
"37322","17799.82421875","17799.82421875","17799.82421875"
"37346","17709.828125","17709.828125","17709.828125"
"37356","17543.3359375","17543.3359375","17543.3359375"
"37398","17329.28125","17329.28125","17329.28125"
"37399","17543.861328125","17543.861328125","17543.861328125"
"37463","17002.0078125","17002.0078125","17002.0078125"
"37465","16992.525390625","16992.525390625","16992.525390625"
"37501","17202.484375","17202.484375","17202.484375"
"37534","16975.1796875","16975.1796875","16975.1796875"
"37556","16859.978515625","16859.978515625","16859.978515625"
"37557","16789.76953125","16789.76953125","16789.76953125"
"37585","17580.9140625","17580.9140625","17580.9140625"
"37590","18090.34375","18090.34375","18090.34375"
"37591","17171.1640625","17171.1640625","17171.1640625"
"37615","17228.9765625","17228.9765625","17228.9765625"
"37620","17208.79296875","17208.79296875","17208.79296875"
"37654","17579.55859375","17579.55859375","17579.55859375"
"37658","17572.1875","17572.1875","17572.1875"
"37661","17567.51171875","17567.51171875","17567.51171875"
"37664","17721.927734375","17721.927734375","17721.927734375"
"37677","17274.09765625","17274.09765625","17274.09765625"
"37710","17044.265625","17044.265625","17044.265625"
"37726","17445.0625","17445.0625","17445.0625"
"37731","17693.62890625","17693.62890625","17693.62890625"
"37744","17228.8671875","17228.8671875","17228.8671875"
"37781","17864.599609375","17864.599609375","17864.599609375"
"37793","17723.052734375","17723.052734375","17723.052734375"
"37828","16897.716796875","16897.716796875","16897.716796875"
"37832","17064.0625","17064.0625","17064.0625"
"37843","17485.0234375","17485.0234375","17485.0234375"
"37853","17393.37890625","17393.37890625","17393.37890625"
"37854","17963.88671875","17963.88671875","17963.88671875"
"37855","17471.216796875","17471.216796875","17471.216796875"
"37856","17544.04296875","17544.04296875","17544.04296875"
"37880","17160.380859375","17160.380859375","17160.380859375"
"37884","17592.51171875","17592.51171875","17592.51171875"
"37899","17089.65625","17089.65625","17089.65625"
"37903","17615.486328125","17615.486328125","17615.486328125"
"37913","17397.58984375","17397.58984375","17397.58984375"
"37929","17489.736328125","17489.736328125","17489.736328125"
"37933","17329.16796875","17329.16796875","17329.16796875"
"37973","17911.22265625","17911.22265625","17911.22265625"
"37996","17747.4453125","17747.4453125","17747.4453125"
"37998","17298.3203125","17298.3203125","17298.3203125"
"38019","17291.203125","17291.203125","17291.203125"
"38035","17504.443359375","17504.443359375","17504.443359375"
"38040","17253.8828125","17253.8828125","17253.8828125"
"38044","17600.873046875","17600.873046875","17600.873046875"
"38057","17480.8359375","17480.8359375","17480.8359375"
"38060","17119.919921875","17119.919921875","17119.919921875"
"38066","17311.75","17311.75","17311.75"
"38074","17733.49609375","17733.49609375","17733.49609375"
"38115","17715.001953125","17715.001953125","17715.001953125"
"38159","16989.76953125","16989.76953125","16989.76953125"
"38166","17645.15625","17645.15625","17645.15625"
"38169","17167.6953125","17167.6953125","17167.6953125"
"38182","17221.296875","17221.296875","17221.296875"
"38196","17632.19921875","17632.19921875","17632.19921875"
"38199","17941.939453125","17941.939453125","17941.939453125"
"38208","17563.068359375","17563.068359375","17563.068359375"
"38215","17328.90234375","17328.90234375","17328.90234375"
"38239","17807.3984375","17807.3984375","17807.3984375"
"38240","16824.12109375","16824.12109375","16824.12109375"
"38274","17072.74609375","17072.74609375","17072.74609375"
"38301","17421.57421875","17421.57421875","17421.57421875"
"38304","16969.1171875","16969.1171875","16969.1171875"
"38318","17549.79296875","17549.79296875","17549.79296875"
"38380","17259.275390625","17259.275390625","17259.275390625"
"38384","17558.7265625","17558.7265625","17558.7265625"
"38388","17500.732421875","17500.732421875","17500.732421875"
"38404","17689.865234375","17689.865234375","17689.865234375"
"38420","17168.7265625","17168.7265625","17168.7265625"
"38446","17704.318359375","17704.318359375","17704.318359375"
"38508","17314.921875","17314.921875","17314.921875"
"38522","17652.59375","17652.59375","17652.59375"
"38532","17046.453125","17046.453125","17046.453125"
"38537","18066.34375","18066.34375","18066.34375"
"38550","17677.265625","17677.265625","17677.265625"
"38567","17301.50390625","17301.50390625","17301.50390625"
"38582","17628.994140625","17628.994140625","17628.994140625"
"38597","17493.05078125","17493.05078125","17493.05078125"
"38632","17365.806640625","17365.806640625","17365.806640625"
"38644","17395.984375","17395.984375","17395.984375"
"38662","17540.333984375","17540.333984375","17540.333984375"
"38669","17238.24609375","17238.24609375","17238.24609375"
"38687","17275.8359375","17275.8359375","17275.8359375"
"38693","17744.06640625","17744.06640625","17744.06640625"
"38699","17697.0078125","17697.0078125","17697.0078125"
"38733","17358.96875","17358.96875","17358.96875"
"38752","17113.515625","17113.515625","17113.515625"
"38791","17843.87109375","17843.87109375","17843.87109375"
"38802","17528.30859375","17528.30859375","17528.30859375"
"38824","17569.681640625","17569.681640625","17569.681640625"
"38828","17665.6953125","17665.6953125","17665.6953125"
"38829","17217.94140625","17217.94140625","17217.94140625"
"38846","17018.037109375","17018.037109375","17018.037109375"
"38859","17322.54296875","17322.54296875","17322.54296875"
"38879","17708.603515625","17708.603515625","17708.603515625"
"38880","17132.56640625","17132.56640625","17132.56640625"
"38909","17617.8984375","17617.8984375","17617.8984375"
"38916","17770.24609375","17770.24609375","17770.24609375"
"38918","17366.912109375","17366.912109375","17366.912109375"
"38920","17166.365234375","17166.365234375","17166.365234375"
"38935","17691.48828125","17691.48828125","17691.48828125"
"38955","17856.037109375","17856.037109375","17856.037109375"
"38956","17766","17766","17766"
"38959","17485.404296875","17485.404296875","17485.404296875"
"38964","17462.921875","17462.921875","17462.921875"
"39016","17445.033203125","17445.033203125","17445.033203125"
"39025","17664.9140625","17664.9140625","17664.9140625"
"39046","17585.58203125","17585.58203125","17585.58203125"
"39088","17165.55859375","17165.55859375","17165.55859375"
"39109","17825.36328125","17825.36328125","17825.36328125"
"39110","16880.083984375","16880.083984375","16880.083984375"
"39122","18184.65234375","18184.65234375","18184.65234375"
"39133","17975.3203125","17975.3203125","17975.3203125"
"39147","17718.83203125","17718.83203125","17718.83203125"
"39155","17444.705078125","17444.705078125","17444.705078125"
"39162","17281.251953125","17281.251953125","17281.251953125"
"39196","17407.32421875","17407.32421875","17407.32421875"
"39202","17631.37890625","17631.37890625","17631.37890625"
"39214","17419.400390625","17419.400390625","17419.400390625"
"39216","17686.12890625","17686.12890625","17686.12890625"
"39263","17266.244140625","17266.244140625","17266.244140625"
"39264","17600.23046875","17600.23046875","17600.23046875"
"39273","17542.86328125","17542.86328125","17542.86328125"
"39279","17865.46484375","17865.46484375","17865.46484375"
"39286","18097.65625","18097.65625","18097.65625"
"39290","17561.533203125","17561.533203125","17561.533203125"
"39291","17453.125","17453.125","17453.125"
"39292","17638.11328125","17638.11328125","17638.11328125"
"39299","16959.826171875","16959.826171875","16959.826171875"
"39305","17449.9453125","17449.9453125","17449.9453125"
"39316","17873.33984375","17873.33984375","17873.33984375"
"39321","17183.236328125","17183.236328125","17183.236328125"
"39330","17679.646484375","17679.646484375","17679.646484375"
"39335","17886.5546875","17886.5546875","17886.5546875"
"39346","17288.130859375","17288.130859375","17288.130859375"
"39370","17550.0703125","17550.0703125","17550.0703125"
"39386","17668.08984375","17668.08984375","17668.08984375"
"39411","16786.046875","16786.046875","16786.046875"
"39423","17602.697265625","17602.697265625","17602.697265625"
"39431","17306.8984375","17306.8984375","17306.8984375"
"39436","17526.73046875","17526.73046875","17526.73046875"
"39478","16760.9140625","16760.9140625","16760.9140625"
"39482","17110.6015625","17110.6015625","17110.6015625"
"39501","17695.771484375","17695.771484375","17695.771484375"
"39538","17465.3203125","17465.3203125","17465.3203125"
"39563","16981.12109375","16981.12109375","16981.12109375"
"39565","17467.67578125","17467.67578125","17467.67578125"
"39574","17229.55078125","17229.55078125","17229.55078125"
"39582","17036.78125","17036.78125","17036.78125"
"39595","17562.837890625","17562.837890625","17562.837890625"
"39601","17396.7734375","17396.7734375","17396.7734375"
"39635","17682.5546875","17682.5546875","17682.5546875"
"39639","17474.091796875","17474.091796875","17474.091796875"
"39643","17088.4453125","17088.4453125","17088.4453125"
"39647","17005.65234375","17005.65234375","17005.65234375"
"39653","17303.484375","17303.484375","17303.484375"
"39671","17190.515625","17190.515625","17190.515625"
"39700","16984.5","16984.5","16984.5"
"39716","17099.955078125","17099.955078125","17099.955078125"
"39736","17088.162109375","17088.162109375","17088.162109375"
"39745","16990.419921875","16990.419921875","16990.419921875"
"39746","17295.54296875","17295.54296875","17295.54296875"
"39764","17517.05859375","17517.05859375","17517.05859375"
"39794","17177.826171875","17177.826171875","17177.826171875"
"39805","17308.26171875","17308.26171875","17308.26171875"
"39825","17135.99609375","17135.99609375","17135.99609375"
"39841","17725.51171875","17725.51171875","17725.51171875"
"39861","17665.6328125","17665.6328125","17665.6328125"
"39890","17344.51953125","17344.51953125","17344.51953125"
"39953","16976.1640625","16976.1640625","16976.1640625"
"39968","17350.92578125","17350.92578125","17350.92578125"
"39970","17198.03125","17198.03125","17198.03125"
"39972","17280.12890625","17280.12890625","17280.12890625"
"39977","17558.0703125","17558.0703125","17558.0703125"
"39984","17636.7890625","17636.7890625","17636.7890625"
"39987","17114.859375","17114.859375","17114.859375"
"39991","17288.7890625","17288.7890625","17288.7890625"
"40059","17513.796875","17513.796875","17513.796875"
"40066","17407.609375","17407.609375","17407.609375"
"40076","17902.59765625","17902.59765625","17902.59765625"
"40092","17631.58984375","17631.58984375","17631.58984375"
"40130","17749.52734375","17749.52734375","17749.52734375"
"40142","17273.7734375","17273.7734375","17273.7734375"
"40144","17201.859375","17201.859375","17201.859375"
"40145","17063.08203125","17063.08203125","17063.08203125"
"40149","17202.01171875","17202.01171875","17202.01171875"
"40158","17535.634765625","17535.634765625","17535.634765625"
"40230","17206.509765625","17206.509765625","17206.509765625"
"40251","17450.287109375","17450.287109375","17450.287109375"
"40263","17570.6640625","17570.6640625","17570.6640625"
"40277","17600.01953125","17600.01953125","17600.01953125"
"40293","16899.96484375","16899.96484375","16899.96484375"
"40294","16940.580078125","16940.580078125","16940.580078125"
"40300","17000.91015625","17000.91015625","17000.91015625"
"40315","17513.3828125","17513.3828125","17513.3828125"
"40324","17647.88671875","17647.88671875","17647.88671875"
"40351","17239.30859375","17239.30859375","17239.30859375"
"40367","17608.078125","17608.078125","17608.078125"
"40394","17677.43359375","17677.43359375","17677.43359375"
"40417","17716.908203125","17716.908203125","17716.908203125"
"40442","17737.87890625","17737.87890625","17737.87890625"
"40469","17773.708984375","17773.708984375","17773.708984375"
"40473","17533.8203125","17533.8203125","17533.8203125"
"40480","17955.40625","17955.40625","17955.40625"
"40481","17527.328125","17527.328125","17527.328125"
"40488","17483.92578125","17483.92578125","17483.92578125"
"40491","17179.7578125","17179.7578125","17179.7578125"
"40506","17640.509765625","17640.509765625","17640.509765625"
"40508","17539.83984375","17539.83984375","17539.83984375"
"40519","17150.669921875","17150.669921875","17150.669921875"
"40523","18250.6953125","18250.6953125","18250.6953125"
"40530","17581.87890625","17581.87890625","17581.87890625"
"40542","17755.107421875","17755.107421875","17755.107421875"
"40552","17341.16015625","17341.16015625","17341.16015625"
"40560","17516.724609375","17516.724609375","17516.724609375"
"40576","17447.314453125","17447.314453125","17447.314453125"
"40580","17491.56640625","17491.56640625","17491.56640625"
"40590","17328.390625","17328.390625","17328.390625"
"40594","17440.099609375","17440.099609375","17440.099609375"
"40598","17774.505859375","17774.505859375","17774.505859375"
"40600","17387.1484375","17387.1484375","17387.1484375"
"40614","17594.1171875","17594.1171875","17594.1171875"
"40666","16934.328125","16934.328125","16934.328125"
"40678","17672.255859375","17672.255859375","17672.255859375"
"40679","17115.8359375","17115.8359375","17115.8359375"
"40683","17307.470703125","17307.470703125","17307.470703125"
"40723","17696.41015625","17696.41015625","17696.41015625"
"40726","17642.68359375","17642.68359375","17642.68359375"
"40764","17079.7578125","17079.7578125","17079.7578125"
"40769","17737.216796875","17737.216796875","17737.216796875"
"40774","17479.5546875","17479.5546875","17479.5546875"
"40775","17739.4453125","17739.4453125","17739.4453125"
"40782","17493.5078125","17493.5078125","17493.5078125"
"40807","17733.96875","17733.96875","17733.96875"
"40827","17943.853515625","17943.853515625","17943.853515625"
"40832","17430.6953125","17430.6953125","17430.6953125"
"40858","17638.158203125","17638.158203125","17638.158203125"
"40880","17096.09375","17096.09375","17096.09375"
"40883","17522.8515625","17522.8515625","17522.8515625"
"40894","17351.166015625","17351.166015625","17351.166015625"
"40905","17022.56640625","17022.56640625","17022.56640625"
"40928","17781.19140625","17781.19140625","17781.19140625"
"40937","17148.3203125","17148.3203125","17148.3203125"
"40944","17586.62890625","17586.62890625","17586.62890625"
"40946","17777.02734375","17777.02734375","17777.02734375"
"40959","17688.40625","17688.40625","17688.40625"
"40962","17617.6953125","17617.6953125","17617.6953125"
"40964","17340.29296875","17340.29296875","17340.29296875"
"40994","17307.421875","17307.421875","17307.421875"
"41015","17327.337890625","17327.337890625","17327.337890625"
"41016","17623.3046875","17623.3046875","17623.3046875"
"41019","17460.478515625","17460.478515625","17460.478515625"
"41037","17553.0078125","17553.0078125","17553.0078125"
"41046","17333.443359375","17333.443359375","17333.443359375"
"41049","17273.52734375","17273.52734375","17273.52734375"
"41070","17234.1796875","17234.1796875","17234.1796875"
"41073","17855.556640625","17855.556640625","17855.556640625"
"41084","17820.111328125","17820.111328125","17820.111328125"
"41098","17713.10546875","17713.10546875","17713.10546875"
"41108","17851.3125","17851.3125","17851.3125"
"41124","17427.296875","17427.296875","17427.296875"
"41162","17292.66796875","17292.66796875","17292.66796875"
"41208","17619.953125","17619.953125","17619.953125"
"41234","17943.986328125","17943.986328125","17943.986328125"
"41248","17347.62890625","17347.62890625","17347.62890625"
"41264","16720.90234375","16720.90234375","16720.90234375"
"41275","17362.486328125","17362.486328125","17362.486328125"
"41299","18078.271484375","18078.271484375","18078.271484375"
"41300","17577.93359375","17577.93359375","17577.93359375"
"41305","17450.40625","17450.40625","17450.40625"
"41307","17318.515625","17318.515625","17318.515625"
"41308","16908.85546875","16908.85546875","16908.85546875"
"41326","17518.705078125","17518.705078125","17518.705078125"
"41328","17758.90625","17758.90625","17758.90625"
"41336","18297.5390625","18297.5390625","18297.5390625"
"41348","17834.67578125","17834.67578125","17834.67578125"
"41353","17482.08203125","17482.08203125","17482.08203125"
"41369","17497.796875","17497.796875","17497.796875"
"41385","17781.73828125","17781.73828125","17781.73828125"
"41410","17930.578125","17930.578125","17930.578125"
"41416","17835.015625","17835.015625","17835.015625"
"41461","17820.962890625","17820.962890625","17820.962890625"
"41490","18547.265625","18547.265625","18547.265625"
"41498","17463.96875","17463.96875","17463.96875"
"41505","17945.501953125","17945.501953125","17945.501953125"
"41506","17790.666015625","17790.666015625","17790.666015625"
"41525","17715.91015625","17715.91015625","17715.91015625"
"41556","17612.35546875","17612.35546875","17612.35546875"
"41562","17539.9296875","17539.9296875","17539.9296875"
"41612","17542.42578125","17542.42578125","17542.42578125"
"41642","18483.70703125","18483.70703125","18483.70703125"
"41652","17702.259765625","17702.259765625","17702.259765625"
"41700","18121.19921875","18121.19921875","18121.19921875"
"41705","17254.89453125","17254.89453125","17254.89453125"
"41709","17481.875","17481.875","17481.875"
"41726","17701.59765625","17701.59765625","17701.59765625"
"41771","17302.29296875","17302.29296875","17302.29296875"
"41772","17438.96875","17438.96875","17438.96875"
"41779","17722.01171875","17722.01171875","17722.01171875"
"41781","17914.443359375","17914.443359375","17914.443359375"
"41792","17595.607421875","17595.607421875","17595.607421875"
"41798","17501.91015625","17501.91015625","17501.91015625"
"41801","17551.95703125","17551.95703125","17551.95703125"
"41820","17149.697265625","17149.697265625","17149.697265625"
"41840","17537.578125","17537.578125","17537.578125"
"41841","18020.078125","18020.078125","18020.078125"
"41883","17542.9921875","17542.9921875","17542.9921875"
"41922","17557.09375","17557.09375","17557.09375"
"41952","17037.919921875","17037.919921875","17037.919921875"
"41959","17844.28125","17844.28125","17844.28125"
"41965","17818.3671875","17818.3671875","17818.3671875"
"41977","17123.40625","17123.40625","17123.40625"
"41997","17181.51171875","17181.51171875","17181.51171875"
"42013","17355.783203125","17355.783203125","17355.783203125"
"42039","16947.21875","16947.21875","16947.21875"
"42043","17285.26171875","17285.26171875","17285.26171875"
"42089","17646.0625","17646.0625","17646.0625"
"42112","17749.361328125","17749.361328125","17749.361328125"
"42133","17314.537109375","17314.537109375","17314.537109375"
"42134","16968.33984375","16968.33984375","16968.33984375"
"42152","17616.6640625","17616.6640625","17616.6640625"
"42167","17889.72265625","17889.72265625","17889.72265625"
"42173","17237.85546875","17237.85546875","17237.85546875"
"42187","17681.85546875","17681.85546875","17681.85546875"
"42188","17907.412109375","17907.412109375","17907.412109375"
"42194","17198.71875","17198.71875","17198.71875"
"42208","17498.25390625","17498.25390625","17498.25390625"
"42209","17540.73828125","17540.73828125","17540.73828125"
"42223","17633.60546875","17633.60546875","17633.60546875"
"42233","17483.1171875","17483.1171875","17483.1171875"
"42238","17011.3125","17011.3125","17011.3125"
"42253","17764.296875","17764.296875","17764.296875"
"42257","17806.767578125","17806.767578125","17806.767578125"
"42263","17069.767578125","17069.767578125","17069.767578125"
"42282","17626.693359375","17626.693359375","17626.693359375"
"42300","17090.21484375","17090.21484375","17090.21484375"
"42307","17304.00390625","17304.00390625","17304.00390625"
"42309","17574.703125","17574.703125","17574.703125"
"42324","17242.896484375","17242.896484375","17242.896484375"
"42348","17660.73046875","17660.73046875","17660.73046875"
"42349","17454.26171875","17454.26171875","17454.26171875"
"42377","16953.529296875","16953.529296875","16953.529296875"
"42381","17303.1953125","17303.1953125","17303.1953125"
"42383","17614.171875","17614.171875","17614.171875"
"42388","17757.34375","17757.34375","17757.34375"
"42390","17513.3359375","17513.3359375","17513.3359375"
"42407","18325.486328125","18325.486328125","18325.486328125"
"42431","17422.17578125","17422.17578125","17422.17578125"
"42443","18098.1484375","18098.1484375","18098.1484375"
"42470","17457.810546875","17457.810546875","17457.810546875"
"42486","17708.50390625","17708.50390625","17708.50390625"
"42490","17429.330078125","17429.330078125","17429.330078125"
"42508","17737.08203125","17737.08203125","17737.08203125"
"42516","17423.859375","17423.859375","17423.859375"
"42527","17725.208984375","17725.208984375","17725.208984375"
"42543","17756.390625","17756.390625","17756.390625"
"42547","18082.64453125","18082.64453125","18082.64453125"
"42566","17618.498046875","17618.498046875","17618.498046875"
"42586","17418.94140625","17418.94140625","17418.94140625"
"42591","17853.037109375","17853.037109375","17853.037109375"
"42597","17495.51953125","17495.51953125","17495.51953125"
"42620","18145.619140625","18145.619140625","18145.619140625"
"42633","17366.12109375","17366.12109375","17366.12109375"
"42653","17551.720703125","17551.720703125","17551.720703125"
"42655","18121.40234375","18121.40234375","18121.40234375"
"42678","17291.337890625","17291.337890625","17291.337890625"
"42680","17812.6953125","17812.6953125","17812.6953125"
"42689","17522.056640625","17522.056640625","17522.056640625"
"42721","17763.94140625","17763.94140625","17763.94140625"
"42743","17493.1015625","17493.1015625","17493.1015625"
"42748","17649.5703125","17649.5703125","17649.5703125"
"42781","17411.4921875","17411.4921875","17411.4921875"
"42800","17541.73828125","17541.73828125","17541.73828125"
"42831","17484.4375","17484.4375","17484.4375"
"42839","17125.919921875","17125.919921875","17125.919921875"
"42841","17750.2890625","17750.2890625","17750.2890625"
"42867","17793.8203125","17793.8203125","17793.8203125"
"42890","17415.05078125","17415.05078125","17415.05078125"
"42914","17930.50390625","17930.50390625","17930.50390625"
"42924","17685.4296875","17685.4296875","17685.4296875"
"42942","17799.38671875","17799.38671875","17799.38671875"
"42993","17941.716796875","17941.716796875","17941.716796875"
"43020","18209.220703125","18209.220703125","18209.220703125"
"43029","17171.943359375","17171.943359375","17171.943359375"
"43064","18166.640625","18166.640625","18166.640625"
"43067","17066.400390625","17066.400390625","17066.400390625"
"43076","17629.18359375","17629.18359375","17629.18359375"
"43088","17667.171875","17667.171875","17667.171875"
"43089","17988.28515625","17988.28515625","17988.28515625"
"43102","17715.728515625","17715.728515625","17715.728515625"
"43123","17692.91796875","17692.91796875","17692.91796875"
"43166","17354.41796875","17354.41796875","17354.41796875"
"43225","17608.572265625","17608.572265625","17608.572265625"
"43236","17949.189453125","17949.189453125","17949.189453125"
"43277","17763.92578125","17763.92578125","17763.92578125"
"43285","17635.18359375","17635.18359375","17635.18359375"
"43287","17503.419921875","17503.419921875","17503.419921875"
"43298","18245.080078125","18245.080078125","18245.080078125"
"43302","17689.017578125","17689.017578125","17689.017578125"
"43309","17984.25","17984.25","17984.25"
"43320","18038.13671875","18038.13671875","18038.13671875"
"43345","17912.529296875","17912.529296875","17912.529296875"
"43346","17149.7421875","17149.7421875","17149.7421875"
"43351","17466.44140625","17466.44140625","17466.44140625"
"43365","17403.40625","17403.40625","17403.40625"
"43407","17621.041015625","17621.041015625","17621.041015625"
"43415","17655.583984375","17655.583984375","17655.583984375"
"43440","18165.9921875","18165.9921875","18165.9921875"
"43453","17896.4765625","17896.4765625","17896.4765625"
"43455","18029.080078125","18029.080078125","18029.080078125"
"43458","17685.068359375","17685.068359375","17685.068359375"
"43512","17606.6015625","17606.6015625","17606.6015625"
"43526","17220.87890625","17220.87890625","17220.87890625"
"43539","18440.79296875","18440.79296875","18440.79296875"
"43541","17783.06640625","17783.06640625","17783.06640625"
"43545","17817.61328125","17817.61328125","17817.61328125"
"43552","17512.96484375","17512.96484375","17512.96484375"
"43577","17561.4921875","17561.4921875","17561.4921875"
"43586","17163.578125","17163.578125","17163.578125"
"43596","17552.27734375","17552.27734375","17552.27734375"
"43628","18249.197265625","18249.197265625","18249.197265625"
"43629","17737.79296875","17737.79296875","17737.79296875"
"43652","17542.50390625","17542.50390625","17542.50390625"
"43658","18021.05078125","18021.05078125","18021.05078125"
"43673","17657.8828125","17657.8828125","17657.8828125"
"43723","18066.2421875","18066.2421875","18066.2421875"
"43726","17727.529296875","17727.529296875","17727.529296875"
"43731","17483.80078125","17483.80078125","17483.80078125"
"43740","17404.744140625","17404.744140625","17404.744140625"
"43783","18399.12890625","18399.12890625","18399.12890625"
"43810","17312.3046875","17312.3046875","17312.3046875"
"43820","18217.630859375","18217.630859375","18217.630859375"
"43823","17609.265625","17609.265625","17609.265625"
"43824","17895.173828125","17895.173828125","17895.173828125"
"43828","17754.943359375","17754.943359375","17754.943359375"
"43829","17773.80859375","17773.80859375","17773.80859375"
"43850","17764.837890625","17764.837890625","17764.837890625"
"43851","18241.3203125","18241.3203125","18241.3203125"
"43853","18190.57421875","18190.57421875","18190.57421875"
"43855","17935.46875","17935.46875","17935.46875"
"43870","17367.7265625","17367.7265625","17367.7265625"
"43873","17713.55078125","17713.55078125","17713.55078125"
"43882","17797.271484375","17797.271484375","17797.271484375"
"43885","18229.15234375","18229.15234375","18229.15234375"
"43901","17435.65234375","17435.65234375","17435.65234375"
"43904","17640.984375","17640.984375","17640.984375"
"43913","17959.162109375","17959.162109375","17959.162109375"
"43935","17730.10546875","17730.10546875","17730.10546875"
"43949","17791.54296875","17791.54296875","17791.54296875"
"43967","17963.50390625","17963.50390625","17963.50390625"
"43969","18012.373046875","18012.373046875","18012.373046875"
"43987","17901.76953125","17901.76953125","17901.76953125"
"44000","18185.8671875","18185.8671875","18185.8671875"
"44032","17480.44140625","17480.44140625","17480.44140625"
"44033","17744.8984375","17744.8984375","17744.8984375"
"44050","17683.27734375","17683.27734375","17683.27734375"
"44075","17260.41796875","17260.41796875","17260.41796875"
"44084","17859.70703125","17859.70703125","17859.70703125"
"44086","17979.5078125","17979.5078125","17979.5078125"
"44093","17557.154296875","17557.154296875","17557.154296875"
"44099","17719.12109375","17719.12109375","17719.12109375"
"44131","17073.8125","17073.8125","17073.8125"
"44152","17920.20703125","17920.20703125","17920.20703125"
"44161","17263.728515625","17263.728515625","17263.728515625"
"44172","17954.06640625","17954.06640625","17954.06640625"
"44237","17649.37890625","17649.37890625","17649.37890625"
"44260","17198.291015625","17198.291015625","17198.291015625"
"44271","17592.3671875","17592.3671875","17592.3671875"
"44298","18323.3984375","18323.3984375","18323.3984375"
"44299","17403.4765625","17403.4765625","17403.4765625"
"44311","17874.6953125","17874.6953125","17874.6953125"
"44331","17432.80859375","17432.80859375","17432.80859375"
"44334","17767.9140625","17767.9140625","17767.9140625"
"44356","17973.26171875","17973.26171875","17973.26171875"
"44364","17493.060546875","17493.060546875","17493.060546875"
"44377","17565.30859375","17565.30859375","17565.30859375"
"44399","17726.578125","17726.578125","17726.578125"
"44418","17586.80859375","17586.80859375","17586.80859375"
"44426","17677.708984375","17677.708984375","17677.708984375"
"44434","17250.791015625","17250.791015625","17250.791015625"
"44476","17807.69140625","17807.69140625","17807.69140625"
"44489","17571.310546875","17571.310546875","17571.310546875"
"44513","17233.72265625","17233.72265625","17233.72265625"
"44524","17902.046875","17902.046875","17902.046875"
"44564","17641.2578125","17641.2578125","17641.2578125"
"44584","17899.796875","17899.796875","17899.796875"
"44630","17439.060546875","17439.060546875","17439.060546875"
"44640","17874.62890625","17874.62890625","17874.62890625"
"44647","17498.046875","17498.046875","17498.046875"
"44655","17850.01953125","17850.01953125","17850.01953125"
