"Step","dual_nyc_man_south_paper_v2_mode2 - combined/total_reward","dual_nyc_man_south_paper_v2_mode2 - combined/total_reward__MIN","dual_nyc_man_south_paper_v2_mode2 - combined/total_reward__MAX"
"1268","4230.6845703125","4230.6845703125","4230.6845703125"
"1271","2946.7109375","2946.7109375","2946.7109375"
"1301","4123.7275390625","4123.7275390625","4123.7275390625"
"1350","4204.60986328125","4204.60986328125","4204.60986328125"
"1351","3191.841552734375","3191.841552734375","3191.841552734375"
"1362","3748.4609375","3748.4609375","3748.4609375"
"1366","3909.373046875","3909.373046875","3909.373046875"
"1373","4185.42822265625","4185.42822265625","4185.42822265625"
"1403","4171.0576171875","4171.0576171875","4171.0576171875"
"1408","4862.7421875","4862.7421875","4862.7421875"
"1428","3366.1337890625","3366.1337890625","3366.1337890625"
"1446","2948.0986328125","2948.0986328125","2948.0986328125"
"1447","3652.59765625","3652.59765625","3652.59765625"
"1448","4019.473876953125","4019.473876953125","4019.473876953125"
"1470","4293.68505859375","4293.68505859375","4293.68505859375"
"1501","3178.049072265625","3178.049072265625","3178.049072265625"
"1507","4568.119140625","4568.119140625","4568.119140625"
"1511","3869.78369140625","3869.78369140625","3869.78369140625"
"1531","3096.157470703125","3096.157470703125","3096.157470703125"
"1551","4426.16796875","4426.16796875","4426.16796875"
"1574","3148.93798828125","3148.93798828125","3148.93798828125"
"1576","4124.89013671875","4124.89013671875","4124.89013671875"
"1589","4394.59814453125","4394.59814453125","4394.59814453125"
"1598","4955.521484375","4955.521484375","4955.521484375"
"1600","4423.47119140625","4423.47119140625","4423.47119140625"
"1650","3029.0546875","3029.0546875","3029.0546875"
"1686","4205.9853515625","4205.9853515625","4205.9853515625"
"1702","4025.381103515625","4025.381103515625","4025.381103515625"
"1718","2291.7587890625","2291.7587890625","2291.7587890625"
"1741","4068.123046875","4068.123046875","4068.123046875"
"1760","4446.3193359375","4446.3193359375","4446.3193359375"
"1773","3961.884521484375","3961.884521484375","3961.884521484375"
"1782","4752.1787109375","4752.1787109375","4752.1787109375"
"1792","3936.825439453125","3936.825439453125","3936.825439453125"
"1796","5059.56640625","5059.56640625","5059.56640625"
"1800","3868.56103515625","3868.56103515625","3868.56103515625"
"1810","4207.6201171875","4207.6201171875","4207.6201171875"
"1814","4284.64013671875","4284.64013671875","4284.64013671875"
"1821","4034.6279296875","4034.6279296875","4034.6279296875"
"1828","4594.056640625","4594.056640625","4594.056640625"
"1830","3562.267578125","3562.267578125","3562.267578125"
"1832","5715.22265625","5715.22265625","5715.22265625"
"1833","3750.333740234375","3750.333740234375","3750.333740234375"
"1836","3970.054443359375","3970.054443359375","3970.054443359375"
"1846","3376.152099609375","3376.152099609375","3376.152099609375"
"1878","4499.2001953125","4499.2001953125","4499.2001953125"
"1897","4788.39453125","4788.39453125","4788.39453125"
"1933","5071.9677734375","5071.9677734375","5071.9677734375"
"1944","5747.12744140625","5747.12744140625","5747.12744140625"
"1951","3523.584228515625","3523.584228515625","3523.584228515625"
"1956","4494.9052734375","4494.9052734375","4494.9052734375"
"1959","3812.56640625","3812.56640625","3812.56640625"
"1985","3731.56689453125","3731.56689453125","3731.56689453125"
"1991","5178.49267578125","5178.49267578125","5178.49267578125"
"2014","5142.16259765625","5142.16259765625","5142.16259765625"
"2016","5523.7314453125","5523.7314453125","5523.7314453125"
"2028","4473.5546875","4473.5546875","4473.5546875"
"2034","4594.20166015625","4594.20166015625","4594.20166015625"
"2049","4897.412109375","4897.412109375","4897.412109375"
"2068","3770.169921875","3770.169921875","3770.169921875"
"2090","3418.503662109375","3418.503662109375","3418.503662109375"
"2098","5798.703125","5798.703125","5798.703125"
"2105","4897.5703125","4897.5703125","4897.5703125"
"2110","5548.08837890625","5548.08837890625","5548.08837890625"
"2135","3650.12744140625","3650.12744140625","3650.12744140625"
"2141","5370.857421875","5370.857421875","5370.857421875"
"2143","3412.64453125","3412.64453125","3412.64453125"
"2152","3501.390380859375","3501.390380859375","3501.390380859375"
"2164","5078.62109375","5078.62109375","5078.62109375"
"2171","4559.1982421875","4559.1982421875","4559.1982421875"
"2184","5263.5341796875","5263.5341796875","5263.5341796875"
"2187","5453.8515625","5453.8515625","5453.8515625"
"2189","4400.1123046875","4400.1123046875","4400.1123046875"
"2201","5304.1826171875","5304.1826171875","5304.1826171875"
"2203","4523.958984375","4523.958984375","4523.958984375"
"2213","5204.1064453125","5204.1064453125","5204.1064453125"
"2247","4120.27099609375","4120.27099609375","4120.27099609375"
"2263","5050.05712890625","5050.05712890625","5050.05712890625"
"2272","4805.6318359375","4805.6318359375","4805.6318359375"
"2283","4275.75390625","4275.75390625","4275.75390625"
"2295","4720.0927734375","4720.0927734375","4720.0927734375"
"2302","4347.80419921875","4347.80419921875","4347.80419921875"
"2328","4762.6513671875","4762.6513671875","4762.6513671875"
"2352","4856.74365234375","4856.74365234375","4856.74365234375"
"2378","5361.3427734375","5361.3427734375","5361.3427734375"
"2382","5141.8623046875","5141.8623046875","5141.8623046875"
"2400","4377.845703125","4377.845703125","4377.845703125"
"2419","5315.25732421875","5315.25732421875","5315.25732421875"
"2422","4896.3974609375","4896.3974609375","4896.3974609375"
"2428","5601.16552734375","5601.16552734375","5601.16552734375"
"2429","5655.1982421875","5655.1982421875","5655.1982421875"
"2459","4360.6708984375","4360.6708984375","4360.6708984375"
"2533","7146.4140625","7146.4140625","7146.4140625"
"2537","5351.615234375","5351.615234375","5351.615234375"
"2542","5133.970703125","5133.970703125","5133.970703125"
"2549","5467.9951171875","5467.9951171875","5467.9951171875"
"2563","4945.6787109375","4945.6787109375","4945.6787109375"
"2573","4943.7216796875","4943.7216796875","4943.7216796875"
"2590","6625.2333984375","6625.2333984375","6625.2333984375"
"2612","5340.54052734375","5340.54052734375","5340.54052734375"
"2624","5456.5537109375","5456.5537109375","5456.5537109375"
"2662","6065.91455078125","6065.91455078125","6065.91455078125"
"2672","4421.76025390625","4421.76025390625","4421.76025390625"
"2700","5954.4951171875","5954.4951171875","5954.4951171875"
"2707","4744.021484375","4744.021484375","4744.021484375"
"2732","5355.55078125","5355.55078125","5355.55078125"
"2738","5656.6923828125","5656.6923828125","5656.6923828125"
"2752","4736.60791015625","4736.60791015625","4736.60791015625"
"2773","6313.8701171875","6313.8701171875","6313.8701171875"
"2815","5800.8681640625","5800.8681640625","5800.8681640625"
"2821","4531.51318359375","4531.51318359375","4531.51318359375"
"2833","4467.001953125","4467.001953125","4467.001953125"
"2836","5533.3173828125","5533.3173828125","5533.3173828125"
"2863","5207.52880859375","5207.52880859375","5207.52880859375"
"2874","5386.2158203125","5386.2158203125","5386.2158203125"
"2902","6288.1923828125","6288.1923828125","6288.1923828125"
"2911","4623.70703125","4623.70703125","4623.70703125"
"2941","5700.35693359375","5700.35693359375","5700.35693359375"
"2958","5018.9375","5018.9375","5018.9375"
"2975","5451.0439453125","5451.0439453125","5451.0439453125"
"2977","5368.0654296875","5368.0654296875","5368.0654296875"
"2992","5652.431640625","5652.431640625","5652.431640625"
"3003","5331.1162109375","5331.1162109375","5331.1162109375"
"3029","5991.619140625","5991.619140625","5991.619140625"
"3030","5989.041015625","5989.041015625","5989.041015625"
"3052","4790.42626953125","4790.42626953125","4790.42626953125"
"3066","6948.841796875","6948.841796875","6948.841796875"
"3068","5683.435546875","5683.435546875","5683.435546875"
"3070","3919.355712890625","3919.355712890625","3919.355712890625"
"3073","5366.5888671875","5366.5888671875","5366.5888671875"
"3091","6358.64306640625","6358.64306640625","6358.64306640625"
"3096","5414.73681640625","5414.73681640625","5414.73681640625"
"3117","8352.537109375","8352.537109375","8352.537109375"
"3121","5814.9580078125","5814.9580078125","5814.9580078125"
"3124","5749.5400390625","5749.5400390625","5749.5400390625"
"3163","4903.24609375","4903.24609375","4903.24609375"
"3167","5040.6962890625","5040.6962890625","5040.6962890625"
"3214","5726.9638671875","5726.9638671875","5726.9638671875"
"3215","6374.95751953125","6374.95751953125","6374.95751953125"
"3224","3930.703125","3930.703125","3930.703125"
"3263","5389.1640625","5389.1640625","5389.1640625"
"3273","5596.9267578125","5596.9267578125","5596.9267578125"
"3274","6805.556640625","6805.556640625","6805.556640625"
"3296","4242.0517578125","4242.0517578125","4242.0517578125"
"3306","6272.2587890625","6272.2587890625","6272.2587890625"
"3316","5480.646484375","5480.646484375","5480.646484375"
"3318","5880.73193359375","5880.73193359375","5880.73193359375"
"3335","5023.3740234375","5023.3740234375","5023.3740234375"
"3341","5617.7392578125","5617.7392578125","5617.7392578125"
"3353","5827.8642578125","5827.8642578125","5827.8642578125"
"3356","6707.95556640625","6707.95556640625","6707.95556640625"
"3365","5938.81640625","5938.81640625","5938.81640625"
"3367","5969.9560546875","5969.9560546875","5969.9560546875"
"3372","4668.099609375","4668.099609375","4668.099609375"
"3417","6149.3212890625","6149.3212890625","6149.3212890625"
"3444","7447.072265625","7447.072265625","7447.072265625"
"3494","5185.95751953125","5185.95751953125","5185.95751953125"
"3506","6065.5126953125","6065.5126953125","6065.5126953125"
"3528","5874.25","5874.25","5874.25"
"3557","6081.890625","6081.890625","6081.890625"
"3563","6364.6748046875","6364.6748046875","6364.6748046875"
"3577","5734.498046875","5734.498046875","5734.498046875"
"3595","6603.2841796875","6603.2841796875","6603.2841796875"
"3599","6047.9580078125","6047.9580078125","6047.9580078125"
"3602","6467.0146484375","6467.0146484375","6467.0146484375"
"3608","5876.35546875","5876.35546875","5876.35546875"
"3610","7764.9765625","7764.9765625","7764.9765625"
"3629","6023.49169921875","6023.49169921875","6023.49169921875"
"3656","5295.1669921875","5295.1669921875","5295.1669921875"
"3673","6151.07666015625","6151.07666015625","6151.07666015625"
"3678","5563.7822265625","5563.7822265625","5563.7822265625"
"3740","6045.00439453125","6045.00439453125","6045.00439453125"
"3749","5549.439453125","5549.439453125","5549.439453125"
"3758","7085.02734375","7085.02734375","7085.02734375"
"3765","5772.77001953125","5772.77001953125","5772.77001953125"
"3767","5818.130859375","5818.130859375","5818.130859375"
"3794","6670.52197265625","6670.52197265625","6670.52197265625"
"3803","5923.28857421875","5923.28857421875","5923.28857421875"
"3818","6150.61962890625","6150.61962890625","6150.61962890625"
"3836","7378.3359375","7378.3359375","7378.3359375"
"3838","6902.384765625","6902.384765625","6902.384765625"
"3849","7382.453125","7382.453125","7382.453125"
"3857","7555.0478515625","7555.0478515625","7555.0478515625"
"3871","6731.7333984375","6731.7333984375","6731.7333984375"
"3878","5940.2099609375","5940.2099609375","5940.2099609375"
"3887","6343.5693359375","6343.5693359375","6343.5693359375"
"3889","7010.12109375","7010.12109375","7010.12109375"
"3892","6878.4267578125","6878.4267578125","6878.4267578125"
"3910","6403.71533203125","6403.71533203125","6403.71533203125"
"3921","6450.447265625","6450.447265625","6450.447265625"
"3923","6226.7587890625","6226.7587890625","6226.7587890625"
"3931","7938.98828125","7938.98828125","7938.98828125"
"3951","7390.7490234375","7390.7490234375","7390.7490234375"
"3958","7462.490234375","7462.490234375","7462.490234375"
"3974","6555.39453125","6555.39453125","6555.39453125"
"3993","7446.4697265625","7446.4697265625","7446.4697265625"
"4009","6789.373046875","6789.373046875","6789.373046875"
"4012","7044.431640625","7044.431640625","7044.431640625"
"4016","7613.83935546875","7613.83935546875","7613.83935546875"
"4021","6762.576171875","6762.576171875","6762.576171875"
"4032","8068.4833984375","8068.4833984375","8068.4833984375"
"4054","7921.35009765625","7921.35009765625","7921.35009765625"
"4066","7189.96484375","7189.96484375","7189.96484375"
"4101","6850.5478515625","6850.5478515625","6850.5478515625"
"4114","6315.931640625","6315.931640625","6315.931640625"
"4131","6792.2255859375","6792.2255859375","6792.2255859375"
"4140","7284.7958984375","7284.7958984375","7284.7958984375"
"4148","6073.6796875","6073.6796875","6073.6796875"
"4162","6730.140625","6730.140625","6730.140625"
"4163","6634.99560546875","6634.99560546875","6634.99560546875"
"4175","7959.888671875","7959.888671875","7959.888671875"
"4181","7592.890625","7592.890625","7592.890625"
"4184","6394.55712890625","6394.55712890625","6394.55712890625"
"4212","7049.1767578125","7049.1767578125","7049.1767578125"
"4213","7480.0419921875","7480.0419921875","7480.0419921875"
"4281","8063.294921875","8063.294921875","8063.294921875"
"4321","7608.0625","7608.0625","7608.0625"
"4337","6814.0283203125","6814.0283203125","6814.0283203125"
"4341","6850.3359375","6850.3359375","6850.3359375"
"4349","6335.68701171875","6335.68701171875","6335.68701171875"
"4369","7474.125","7474.125","7474.125"
"4379","7593.91796875","7593.91796875","7593.91796875"
"4392","7993.2109375","7993.2109375","7993.2109375"
"4402","7930.8427734375","7930.8427734375","7930.8427734375"
"4413","6506.8466796875","6506.8466796875","6506.8466796875"
"4420","7179.6884765625","7179.6884765625","7179.6884765625"
"4424","7677.197265625","7677.197265625","7677.197265625"
"4425","7992.458984375","7992.458984375","7992.458984375"
"4429","7332.26220703125","7332.26220703125","7332.26220703125"
"4443","7717.458984375","7717.458984375","7717.458984375"
"4447","8081.4638671875","8081.4638671875","8081.4638671875"
"4453","7796.0419921875","7796.0419921875","7796.0419921875"
"4478","7317.3701171875","7317.3701171875","7317.3701171875"
"4481","7186.39208984375","7186.39208984375","7186.39208984375"
"4487","6681.5703125","6681.5703125","6681.5703125"
"4489","7618.521484375","7618.521484375","7618.521484375"
"4494","7001.185546875","7001.185546875","7001.185546875"
"4502","8458.15234375","8458.15234375","8458.15234375"
"4505","8274.4033203125","8274.4033203125","8274.4033203125"
"4526","7250.044921875","7250.044921875","7250.044921875"
"4527","8470.8994140625","8470.8994140625","8470.8994140625"
"4579","7373.6591796875","7373.6591796875","7373.6591796875"
"4609","6920.1708984375","6920.1708984375","6920.1708984375"
"4631","6859.95458984375","6859.95458984375","6859.95458984375"
"4637","7825.36962890625","7825.36962890625","7825.36962890625"
"4648","7489.875","7489.875","7489.875"
"4650","7557.3720703125","7557.3720703125","7557.3720703125"
"4651","6622.1796875","6622.1796875","6622.1796875"
"4658","8175.13330078125","8175.13330078125","8175.13330078125"
"4659","8103.63134765625","8103.63134765625","8103.63134765625"
"4666","7625.1591796875","7625.1591796875","7625.1591796875"
"4672","8386.16796875","8386.16796875","8386.16796875"
"4689","8303.01171875","8303.01171875","8303.01171875"
"4694","7756.958984375","7756.958984375","7756.958984375"
"4735","7405.54736328125","7405.54736328125","7405.54736328125"
"4756","8448.3720703125","8448.3720703125","8448.3720703125"
"4774","7351.79638671875","7351.79638671875","7351.79638671875"
"4799","7270.7060546875","7270.7060546875","7270.7060546875"
"4890","8590.466796875","8590.466796875","8590.466796875"
"4911","8994.7578125","8994.7578125","8994.7578125"
"4935","7900.7978515625","7900.7978515625","7900.7978515625"
"4937","7824.845703125","7824.845703125","7824.845703125"
"4950","7106.181640625","7106.181640625","7106.181640625"
"4968","7805.57568359375","7805.57568359375","7805.57568359375"
"4979","8311.3046875","8311.3046875","8311.3046875"
"5004","7951.67822265625","7951.67822265625","7951.67822265625"
"5019","8230.546875","8230.546875","8230.546875"
"5035","7541.8798828125","7541.8798828125","7541.8798828125"
"5038","8259.75","8259.75","8259.75"
"5041","7787.099609375","7787.099609375","7787.099609375"
"5056","7840.1640625","7840.1640625","7840.1640625"
"5065","8744.171875","8744.171875","8744.171875"
"5076","8062.14111328125","8062.14111328125","8062.14111328125"
"5140","7799.92529296875","7799.92529296875","7799.92529296875"
"5158","8489.154296875","8489.154296875","8489.154296875"
"5164","7587.2021484375","7587.2021484375","7587.2021484375"
"5168","6854.42724609375","6854.42724609375","6854.42724609375"
"5210","8874.4677734375","8874.4677734375","8874.4677734375"
"5218","8357.365234375","8357.365234375","8357.365234375"
"5233","8039.00732421875","8039.00732421875","8039.00732421875"
"5240","7762.51904296875","7762.51904296875","7762.51904296875"
"5242","8306.818359375","8306.818359375","8306.818359375"
"5248","8098.9833984375","8098.9833984375","8098.9833984375"
"5266","8397.208984375","8397.208984375","8397.208984375"
"5294","7653.0703125","7653.0703125","7653.0703125"
"5313","8331.3818359375","8331.3818359375","8331.3818359375"
"5327","7930.77734375","7930.77734375","7930.77734375"
"5335","7675.6142578125","7675.6142578125","7675.6142578125"
"5336","8719.478515625","8719.478515625","8719.478515625"
"5342","8176.32470703125","8176.32470703125","8176.32470703125"
"5346","7914.66455078125","7914.66455078125","7914.66455078125"
"5348","8439.7001953125","8439.7001953125","8439.7001953125"
"5360","8115.1240234375","8115.1240234375","8115.1240234375"
"5369","8490.8310546875","8490.8310546875","8490.8310546875"
"5388","8668.611328125","8668.611328125","8668.611328125"
"5390","9018.6865234375","9018.6865234375","9018.6865234375"
"5396","8479.8173828125","8479.8173828125","8479.8173828125"
"5419","7661.79931640625","7661.79931640625","7661.79931640625"
"5438","8277.564453125","8277.564453125","8277.564453125"
"5473","9233.546875","9233.546875","9233.546875"
"5483","9185.71484375","9185.71484375","9185.71484375"
"5520","8145.46484375","8145.46484375","8145.46484375"
"5535","6362.4365234375","6362.4365234375","6362.4365234375"
"5544","9226.5087890625","9226.5087890625","9226.5087890625"
"5570","8289.80859375","8289.80859375","8289.80859375"
"5581","8006.14453125","8006.14453125","8006.14453125"
"5593","8713.5107421875","8713.5107421875","8713.5107421875"
"5596","7980.4501953125","7980.4501953125","7980.4501953125"
"5604","8440.392578125","8440.392578125","8440.392578125"
"5613","8129.806640625","8129.806640625","8129.806640625"
"5644","8673.779296875","8673.779296875","8673.779296875"
"5653","8371.5634765625","8371.5634765625","8371.5634765625"
"5661","8361.84765625","8361.84765625","8361.84765625"
"5714","7297.53369140625","7297.53369140625","7297.53369140625"
"5741","7185.53515625","7185.53515625","7185.53515625"
"5755","7635.35546875","7635.35546875","7635.35546875"
"5769","8404.9375","8404.9375","8404.9375"
"5773","7031.2373046875","7031.2373046875","7031.2373046875"
"5778","8995.470703125","8995.470703125","8995.470703125"
"5817","8382.92578125","8382.92578125","8382.92578125"
"5824","8870.115234375","8870.115234375","8870.115234375"
"5847","9223.8447265625","9223.8447265625","9223.8447265625"
"5901","8774.857421875","8774.857421875","8774.857421875"
"5904","8718.61328125","8718.61328125","8718.61328125"
"5909","9701.5283203125","9701.5283203125","9701.5283203125"
"5937","9060.634765625","9060.634765625","9060.634765625"
"5947","9571.9658203125","9571.9658203125","9571.9658203125"
"5956","9906.212890625","9906.212890625","9906.212890625"
"5972","8450.357421875","8450.357421875","8450.357421875"
"6007","8416.908203125","8416.908203125","8416.908203125"
"6023","8605.115234375","8605.115234375","8605.115234375"
"6026","8303.2763671875","8303.2763671875","8303.2763671875"
"6032","8416.7353515625","8416.7353515625","8416.7353515625"
"6054","8354.685546875","8354.685546875","8354.685546875"
"6076","7372.732421875","7372.732421875","7372.732421875"
"6087","10028.771484375","10028.771484375","10028.771484375"
"6089","8147.53564453125","8147.53564453125","8147.53564453125"
"6103","8534.484375","8534.484375","8534.484375"
"6125","8959.59765625","8959.59765625","8959.59765625"
"6137","8547.5712890625","8547.5712890625","8547.5712890625"
"6139","8587.525390625","8587.525390625","8587.525390625"
"6152","8681.494140625","8681.494140625","8681.494140625"
"6196","9269.2421875","9269.2421875","9269.2421875"
"6205","8905.388671875","8905.388671875","8905.388671875"
"6208","8550.5615234375","8550.5615234375","8550.5615234375"
"6221","8516.974609375","8516.974609375","8516.974609375"
"6232","9714.96484375","9714.96484375","9714.96484375"
"6243","10000.1552734375","10000.1552734375","10000.1552734375"
"6261","10386.7783203125","10386.7783203125","10386.7783203125"
"6269","9040.9541015625","9040.9541015625","9040.9541015625"
"6293","8568.5576171875","8568.5576171875","8568.5576171875"
"6297","7946.0078125","7946.0078125","7946.0078125"
"6312","8392.0859375","8392.0859375","8392.0859375"
"6318","10245.1875","10245.1875","10245.1875"
"6322","8104.8427734375","8104.8427734375","8104.8427734375"
"6334","10215.51953125","10215.51953125","10215.51953125"
"6351","8033.0517578125","8033.0517578125","8033.0517578125"
"6357","9017.357421875","9017.357421875","9017.357421875"
"6370","7000.87890625","7000.87890625","7000.87890625"
"6382","8750.083984375","8750.083984375","8750.083984375"
"6387","8973.115234375","8973.115234375","8973.115234375"
"6440","9522.0087890625","9522.0087890625","9522.0087890625"
"6442","9432.546875","9432.546875","9432.546875"
"6447","9083.98046875","9083.98046875","9083.98046875"
"6455","9979.220703125","9979.220703125","9979.220703125"
"6459","8650.615234375","8650.615234375","8650.615234375"
"6484","7804.021484375","7804.021484375","7804.021484375"
"6495","9352.625","9352.625","9352.625"
"6534","10204.646484375","10204.646484375","10204.646484375"
"6551","8044.6474609375","8044.6474609375","8044.6474609375"
"6552","9663.888671875","9663.888671875","9663.888671875"
"6565","9462.5419921875","9462.5419921875","9462.5419921875"
"6579","8433.5673828125","8433.5673828125","8433.5673828125"
"6603","8360.5234375","8360.5234375","8360.5234375"
"6627","8914.142578125","8914.142578125","8914.142578125"
"6630","9048.3916015625","9048.3916015625","9048.3916015625"
"6643","9158.134765625","9158.134765625","9158.134765625"
"6644","9123.517578125","9123.517578125","9123.517578125"
"6659","7819.8232421875","7819.8232421875","7819.8232421875"
"6673","9247.494140625","9247.494140625","9247.494140625"
"6676","9119.841796875","9119.841796875","9119.841796875"
"6678","8277.8759765625","8277.8759765625","8277.8759765625"
"6685","9220.5009765625","9220.5009765625","9220.5009765625"
"6691","9873.505859375","9873.505859375","9873.505859375"
"6692","8804.2587890625","8804.2587890625","8804.2587890625"
"6695","8598.7900390625","8598.7900390625","8598.7900390625"
"6700","8484.0234375","8484.0234375","8484.0234375"
"6736","8621.56640625","8621.56640625","8621.56640625"
"6742","8985.583984375","8985.583984375","8985.583984375"
"6749","9801.54296875","9801.54296875","9801.54296875"
"6759","9199.4921875","9199.4921875","9199.4921875"
"6763","8932.0576171875","8932.0576171875","8932.0576171875"
"6782","9710.576171875","9710.576171875","9710.576171875"
"6826","9652.1982421875","9652.1982421875","9652.1982421875"
"6828","9858.84765625","9858.84765625","9858.84765625"
"6886","9881.6806640625","9881.6806640625","9881.6806640625"
"6944","9485.994140625","9485.994140625","9485.994140625"
"6955","9094.1748046875","9094.1748046875","9094.1748046875"
"6973","8076.18994140625","8076.18994140625","8076.18994140625"
"7004","8751.53515625","8751.53515625","8751.53515625"
"7007","9115.87890625","9115.87890625","9115.87890625"
"7010","8715.892578125","8715.892578125","8715.892578125"
"7018","9748.751953125","9748.751953125","9748.751953125"
"7051","8430.5419921875","8430.5419921875","8430.5419921875"
"7056","8195.666015625","8195.666015625","8195.666015625"
"7061","8913.314453125","8913.314453125","8913.314453125"
"7064","8967.966796875","8967.966796875","8967.966796875"
"7077","8985.900390625","8985.900390625","8985.900390625"
"7112","8798.34765625","8798.34765625","8798.34765625"
"7114","9128.8173828125","9128.8173828125","9128.8173828125"
"7149","9189.3984375","9189.3984375","9189.3984375"
"7162","8714.8583984375","8714.8583984375","8714.8583984375"
"7200","8978.767578125","8978.767578125","8978.767578125"
"7212","8538.63671875","8538.63671875","8538.63671875"
"7238","8820.7265625","8820.7265625","8820.7265625"
"7239","9318.892578125","9318.892578125","9318.892578125"
