"Step","dual_nyc_man_south_no_info_paper_v2_mode2 - combined/total_reward","dual_nyc_man_south_no_info_paper_v2_mode2 - combined/total_reward__MIN","dual_nyc_man_south_no_info_paper_v2_mode2 - combined/total_reward__MAX"
"2014","5065.712890625","5065.712890625","5065.712890625"
"2016","4514.57861328125","4514.57861328125","4514.57861328125"
"2028","3975.92919921875","3975.92919921875","3975.92919921875"
"2034","3290.20068359375","3290.20068359375","3290.20068359375"
"2049","5167.0908203125","5167.0908203125","5167.0908203125"
"2068","2914.955322265625","2914.955322265625","2914.955322265625"
"2090","3286.0751953125","3286.0751953125","3286.0751953125"
"2098","4504.6689453125","4504.6689453125","4504.6689453125"
"2105","3927.77734375","3927.77734375","3927.77734375"
"2110","4932.63330078125","4932.63330078125","4932.63330078125"
"2135","5400.474609375","5400.474609375","5400.474609375"
"2141","3525.26318359375","3525.26318359375","3525.26318359375"
"2143","5207.9267578125","5207.9267578125","5207.9267578125"
"2152","4227.6083984375","4227.6083984375","4227.6083984375"
"2164","4450.14697265625","4450.14697265625","4450.14697265625"
"2171","4952.6904296875","4952.6904296875","4952.6904296875"
"2184","5337.23828125","5337.23828125","5337.23828125"
"2187","4700.634765625","4700.634765625","4700.634765625"
"2189","4297.6640625","4297.6640625","4297.6640625"
"2201","3626.55859375","3626.55859375","3626.55859375"
"2203","4789.87939453125","4789.87939453125","4789.87939453125"
"2213","6111.1923828125","6111.1923828125","6111.1923828125"
"2247","4731.66162109375","4731.66162109375","4731.66162109375"
"2263","5598.4423828125","5598.4423828125","5598.4423828125"
"2272","4513.306640625","4513.306640625","4513.306640625"
"2283","5387.4140625","5387.4140625","5387.4140625"
"2295","4870.8642578125","4870.8642578125","4870.8642578125"
"2302","4361.0029296875","4361.0029296875","4361.0029296875"
"2328","4784.4482421875","4784.4482421875","4784.4482421875"
"2352","5562.693359375","5562.693359375","5562.693359375"
"2378","4907.61328125","4907.61328125","4907.61328125"
"2382","3719.9931640625","3719.9931640625","3719.9931640625"
"2400","5039.74755859375","5039.74755859375","5039.74755859375"
"2419","4235.92578125","4235.92578125","4235.92578125"
"2422","4904.6455078125","4904.6455078125","4904.6455078125"
"2428","5434.44091796875","5434.44091796875","5434.44091796875"
"2429","5678.35986328125","5678.35986328125","5678.35986328125"
"2459","3530.122314453125","3530.122314453125","3530.122314453125"
"2533","4480.08056640625","4480.08056640625","4480.08056640625"
"2537","5348.0498046875","5348.0498046875","5348.0498046875"
"2542","4938.48828125","4938.48828125","4938.48828125"
"2549","5951.85546875","5951.85546875","5951.85546875"
"2563","5760.763671875","5760.763671875","5760.763671875"
"2573","5052.4501953125","5052.4501953125","5052.4501953125"
"2590","5261.79248046875","5261.79248046875","5261.79248046875"
"2612","4235.8701171875","4235.8701171875","4235.8701171875"
"2624","6326.7822265625","6326.7822265625","6326.7822265625"
"2662","4679.421875","4679.421875","4679.421875"
"2672","4037.583740234375","4037.583740234375","4037.583740234375"
"2700","6203.798828125","6203.798828125","6203.798828125"
"2707","5330.865234375","5330.865234375","5330.865234375"
"2732","5039.20751953125","5039.20751953125","5039.20751953125"
"2738","5215.64404296875","5215.64404296875","5215.64404296875"
"2752","4220.1328125","4220.1328125","4220.1328125"
"2773","5064.36328125","5064.36328125","5064.36328125"
"2815","5264.3798828125","5264.3798828125","5264.3798828125"
"2821","6466.4873046875","6466.4873046875","6466.4873046875"
"2833","3572.539306640625","3572.539306640625","3572.539306640625"
"2836","5329.220703125","5329.220703125","5329.220703125"
"2863","6096.404296875","6096.404296875","6096.404296875"
"2874","5242.3994140625","5242.3994140625","5242.3994140625"
"2902","5884.31005859375","5884.31005859375","5884.31005859375"
"2911","4695.658203125","4695.658203125","4695.658203125"
"2941","6024.22265625","6024.22265625","6024.22265625"
"2958","4498.146484375","4498.146484375","4498.146484375"
"2975","4752.6767578125","4752.6767578125","4752.6767578125"
"2977","4791.0703125","4791.0703125","4791.0703125"
"2992","6823.86279296875","6823.86279296875","6823.86279296875"
"3003","4841.79296875","4841.79296875","4841.79296875"
"3029","5519.6572265625","5519.6572265625","5519.6572265625"
"3030","6263.1533203125","6263.1533203125","6263.1533203125"
"3052","5653.1650390625","5653.1650390625","5653.1650390625"
"3066","6368.7734375","6368.7734375","6368.7734375"
"3068","3528.66455078125","3528.66455078125","3528.66455078125"
"3070","4598.2412109375","4598.2412109375","4598.2412109375"
"3073","6410.095703125","6410.095703125","6410.095703125"
"3091","6267.5439453125","6267.5439453125","6267.5439453125"
"3096","6524.169921875","6524.169921875","6524.169921875"
"3117","5460.3564453125","5460.3564453125","5460.3564453125"
"3121","5639.2080078125","5639.2080078125","5639.2080078125"
"3124","5714.2978515625","5714.2978515625","5714.2978515625"
"3163","4766.26904296875","4766.26904296875","4766.26904296875"
"3167","5567.1787109375","5567.1787109375","5567.1787109375"
"3214","5202.24462890625","5202.24462890625","5202.24462890625"
"3215","4566.904296875","4566.904296875","4566.904296875"
"3224","5679.33740234375","5679.33740234375","5679.33740234375"
"3263","7551.29052734375","7551.29052734375","7551.29052734375"
"3273","5163.90234375","5163.90234375","5163.90234375"
"3274","5571.0341796875","5571.0341796875","5571.0341796875"
"3296","5531.2685546875","5531.2685546875","5531.2685546875"
"3306","5688.7177734375","5688.7177734375","5688.7177734375"
"3316","5419.7431640625","5419.7431640625","5419.7431640625"
"3318","6209.72998046875","6209.72998046875","6209.72998046875"
"3335","5186.28076171875","5186.28076171875","5186.28076171875"
"3341","5153.15234375","5153.15234375","5153.15234375"
"3353","5527.09716796875","5527.09716796875","5527.09716796875"
"3356","5690.86328125","5690.86328125","5690.86328125"
"3365","5410.84765625","5410.84765625","5410.84765625"
"3367","5484.01025390625","5484.01025390625","5484.01025390625"
"3372","5352.0263671875","5352.0263671875","5352.0263671875"
"3417","6055.62255859375","6055.62255859375","6055.62255859375"
"3444","4482.9228515625","4482.9228515625","4482.9228515625"
"3494","5400.05908203125","5400.05908203125","5400.05908203125"
"3506","5645.6396484375","5645.6396484375","5645.6396484375"
"3528","5684.6484375","5684.6484375","5684.6484375"
"3557","5879.7734375","5879.7734375","5879.7734375"
"3563","5958.49609375","5958.49609375","5958.49609375"
"3577","4972.62109375","4972.62109375","4972.62109375"
"3595","5919.44189453125","5919.44189453125","5919.44189453125"
"3599","5481.7197265625","5481.7197265625","5481.7197265625"
"3602","6306.2568359375","6306.2568359375","6306.2568359375"
"3608","6964.53125","6964.53125","6964.53125"
"3610","5178.82177734375","5178.82177734375","5178.82177734375"
"3629","5489.5517578125","5489.5517578125","5489.5517578125"
"3656","4861.2109375","4861.2109375","4861.2109375"
"3673","5914.6044921875","5914.6044921875","5914.6044921875"
"3678","3976.295166015625","3976.295166015625","3976.295166015625"
"3740","6193.63671875","6193.63671875","6193.63671875"
"3749","7289.8671875","7289.8671875","7289.8671875"
"3758","5588.853515625","5588.853515625","5588.853515625"
"3765","5341.8466796875","5341.8466796875","5341.8466796875"
"3767","6022.361328125","6022.361328125","6022.361328125"
"3794","6589.73046875","6589.73046875","6589.73046875"
"3803","5586.4169921875","5586.4169921875","5586.4169921875"
"3818","5786.07421875","5786.07421875","5786.07421875"
"3836","6758.13037109375","6758.13037109375","6758.13037109375"
"3838","6420.75146484375","6420.75146484375","6420.75146484375"
"3849","4266.5810546875","4266.5810546875","4266.5810546875"
"3857","6396.61962890625","6396.61962890625","6396.61962890625"
"3871","6132.87109375","6132.87109375","6132.87109375"
"3878","6342.453125","6342.453125","6342.453125"
"3887","5131.34375","5131.34375","5131.34375"
"3889","6624.7373046875","6624.7373046875","6624.7373046875"
"3892","6316.33935546875","6316.33935546875","6316.33935546875"
"3910","6351.904296875","6351.904296875","6351.904296875"
"3921","5979.6142578125","5979.6142578125","5979.6142578125"
"3923","5798.296875","5798.296875","5798.296875"
"3931","6141.30029296875","6141.30029296875","6141.30029296875"
"3951","5760.28515625","5760.28515625","5760.28515625"
"3958","6393.43359375","6393.43359375","6393.43359375"
"3974","6757.94677734375","6757.94677734375","6757.94677734375"
"3993","5880.65576171875","5880.65576171875","5880.65576171875"
"4009","6767.8779296875","6767.8779296875","6767.8779296875"
"4012","5871.06640625","5871.06640625","5871.06640625"
"4016","6060.388671875","6060.388671875","6060.388671875"
"4021","7500.1484375","7500.1484375","7500.1484375"
"4032","4879.90283203125","4879.90283203125","4879.90283203125"
"4054","6448.6728515625","6448.6728515625","6448.6728515625"
"4066","7325.38232421875","7325.38232421875","7325.38232421875"
"4101","5594.0029296875","5594.0029296875","5594.0029296875"
"4114","7294.7744140625","7294.7744140625","7294.7744140625"
"4131","6766.4599609375","6766.4599609375","6766.4599609375"
"4140","6644.52978515625","6644.52978515625","6644.52978515625"
"4148","6636.9541015625","6636.9541015625","6636.9541015625"
"4162","6515.30615234375","6515.30615234375","6515.30615234375"
"4163","8156.22265625","8156.22265625","8156.22265625"
"4175","7162.44775390625","7162.44775390625","7162.44775390625"
"4181","5650.646484375","5650.646484375","5650.646484375"
"4184","6921.9677734375","6921.9677734375","6921.9677734375"
"4212","7761.568359375","7761.568359375","7761.568359375"
"4213","7023.275390625","7023.275390625","7023.275390625"
"4281","6632.9423828125","6632.9423828125","6632.9423828125"
"4321","7337.30322265625","7337.30322265625","7337.30322265625"
"4337","6382.74169921875","6382.74169921875","6382.74169921875"
"4341","7639.599609375","7639.599609375","7639.599609375"
"4349","6754.513671875","6754.513671875","6754.513671875"
"4369","7688.7685546875","7688.7685546875","7688.7685546875"
"4379","7248.0732421875","7248.0732421875","7248.0732421875"
"4392","7017.0556640625","7017.0556640625","7017.0556640625"
"4402","7414.22705078125","7414.22705078125","7414.22705078125"
"4413","7456.75634765625","7456.75634765625","7456.75634765625"
"4420","7977.9208984375","7977.9208984375","7977.9208984375"
"4424","7388.5244140625","7388.5244140625","7388.5244140625"
"4425","7913.8623046875","7913.8623046875","7913.8623046875"
"4429","7471.861328125","7471.861328125","7471.861328125"
"4443","6487.6728515625","6487.6728515625","6487.6728515625"
"4447","6859.45947265625","6859.45947265625","6859.45947265625"
"4453","6433.5732421875","6433.5732421875","6433.5732421875"
"4478","6277.8154296875","6277.8154296875","6277.8154296875"
"4481","6798.8134765625","6798.8134765625","6798.8134765625"
"4487","7161.0439453125","7161.0439453125","7161.0439453125"
"4489","6651.044921875","6651.044921875","6651.044921875"
"4494","8045.56005859375","8045.56005859375","8045.56005859375"
"4502","7133.00439453125","7133.00439453125","7133.00439453125"
"4505","6932.05859375","6932.05859375","6932.05859375"
"4526","6944.54052734375","6944.54052734375","6944.54052734375"
"4527","7399.51171875","7399.51171875","7399.51171875"
"4579","6578.86181640625","6578.86181640625","6578.86181640625"
"4609","6633.31005859375","6633.31005859375","6633.31005859375"
"4631","6202.90771484375","6202.90771484375","6202.90771484375"
"4637","8787.306640625","8787.306640625","8787.306640625"
"4648","6726.537109375","6726.537109375","6726.537109375"
"4650","7218.3212890625","7218.3212890625","7218.3212890625"
"4651","7310.38330078125","7310.38330078125","7310.38330078125"
"4658","8431.224609375","8431.224609375","8431.224609375"
"4659","6260.35302734375","6260.35302734375","6260.35302734375"
"4666","6872.26513671875","6872.26513671875","6872.26513671875"
"4672","7390.41015625","7390.41015625","7390.41015625"
"4689","7405.921875","7405.921875","7405.921875"
"4694","8340.056640625","8340.056640625","8340.056640625"
"4735","7068.224609375","7068.224609375","7068.224609375"
"4756","6891.802734375","6891.802734375","6891.802734375"
"4774","8257.6181640625","8257.6181640625","8257.6181640625"
"4799","7705.5849609375","7705.5849609375","7705.5849609375"
"4890","8356.490234375","8356.490234375","8356.490234375"
"4911","7163.880859375","7163.880859375","7163.880859375"
"4935","8220.5517578125","8220.5517578125","8220.5517578125"
"4937","8389.66796875","8389.66796875","8389.66796875"
"4950","7098.0234375","7098.0234375","7098.0234375"
"4968","7219.38232421875","7219.38232421875","7219.38232421875"
"4979","7645.943359375","7645.943359375","7645.943359375"
"5004","7574.66357421875","7574.66357421875","7574.66357421875"
"5019","7742.6083984375","7742.6083984375","7742.6083984375"
"5035","7640.1962890625","7640.1962890625","7640.1962890625"
"5038","8797.9794921875","8797.9794921875","8797.9794921875"
"5041","8755.509765625","8755.509765625","8755.509765625"
"5056","8646.796875","8646.796875","8646.796875"
"5065","8384.947265625","8384.947265625","8384.947265625"
"5076","9214.3427734375","9214.3427734375","9214.3427734375"
"5140","7935.5859375","7935.5859375","7935.5859375"
"5158","7880.44677734375","7880.44677734375","7880.44677734375"
"5164","8773.794921875","8773.794921875","8773.794921875"
"5168","8196.4912109375","8196.4912109375","8196.4912109375"
"5210","7847.3720703125","7847.3720703125","7847.3720703125"
"5218","7398.88232421875","7398.88232421875","7398.88232421875"
"5233","10083.009765625","10083.009765625","10083.009765625"
"5240","6761.890625","6761.890625","6761.890625"
"5242","8819.142578125","8819.142578125","8819.142578125"
"5248","9440.5107421875","9440.5107421875","9440.5107421875"
"5266","7337.5205078125","7337.5205078125","7337.5205078125"
"5294","9070.1328125","9070.1328125","9070.1328125"
"5313","7956.41259765625","7956.41259765625","7956.41259765625"
"5327","9880.4111328125","9880.4111328125","9880.4111328125"
"5335","8392.5419921875","8392.5419921875","8392.5419921875"
"5336","7595.4609375","7595.4609375","7595.4609375"
"5342","8226.9052734375","8226.9052734375","8226.9052734375"
"5346","8763.015625","8763.015625","8763.015625"
"5348","8439.6318359375","8439.6318359375","8439.6318359375"
"5360","8024.72998046875","8024.72998046875","8024.72998046875"
"5369","7992.2646484375","7992.2646484375","7992.2646484375"
"5388","6352.8740234375","6352.8740234375","6352.8740234375"
"5390","7388.3203125","7388.3203125","7388.3203125"
"5396","8105.40234375","8105.40234375","8105.40234375"
"5419","8185.91943359375","8185.91943359375","8185.91943359375"
"5438","7652.37744140625","7652.37744140625","7652.37744140625"
"5473","8090.1826171875","8090.1826171875","8090.1826171875"
"5483","7314.4638671875","7314.4638671875","7314.4638671875"
"5520","8190.91455078125","8190.91455078125","8190.91455078125"
"5535","7774.63525390625","7774.63525390625","7774.63525390625"
"5544","8687.021484375","8687.021484375","8687.021484375"
"5570","8418.982421875","8418.982421875","8418.982421875"
"5581","8055.21923828125","8055.21923828125","8055.21923828125"
"5593","8937.6796875","8937.6796875","8937.6796875"
"5596","8914.244140625","8914.244140625","8914.244140625"
"5604","8582.150390625","8582.150390625","8582.150390625"
"5613","8238.2099609375","8238.2099609375","8238.2099609375"
"5644","8968.7421875","8968.7421875","8968.7421875"
"5653","8118.650390625","8118.650390625","8118.650390625"
"5661","8878.2294921875","8878.2294921875","8878.2294921875"
"5714","9073.001953125","9073.001953125","9073.001953125"
"5741","8963.0625","8963.0625","8963.0625"
"5755","7632.833984375","7632.833984375","7632.833984375"
"5769","8970.84765625","8970.84765625","8970.84765625"
"5773","8593.7802734375","8593.7802734375","8593.7802734375"
"5778","9380.55078125","9380.55078125","9380.55078125"
"5817","8873.318359375","8873.318359375","8873.318359375"
"5824","9172.185546875","9172.185546875","9172.185546875"
"5847","9277.451171875","9277.451171875","9277.451171875"
"5901","7903.666015625","7903.666015625","7903.666015625"
"5904","7444.33349609375","7444.33349609375","7444.33349609375"
"5909","8301.580078125","8301.580078125","8301.580078125"
"5937","8000.63671875","8000.63671875","8000.63671875"
"5947","8482.76953125","8482.76953125","8482.76953125"
"5956","8674.5185546875","8674.5185546875","8674.5185546875"
"5972","8554.716796875","8554.716796875","8554.716796875"
"6007","8493.9296875","8493.9296875","8493.9296875"
"6023","8253.4658203125","8253.4658203125","8253.4658203125"
"6026","7502.8505859375","7502.8505859375","7502.8505859375"
"6032","7685.265625","7685.265625","7685.265625"
"6054","8053.65234375","8053.65234375","8053.65234375"
"6076","8172.56298828125","8172.56298828125","8172.56298828125"
"6087","8273.578125","8273.578125","8273.578125"
"6089","9162.732421875","9162.732421875","9162.732421875"
"6103","9044.361328125","9044.361328125","9044.361328125"
"6125","7189.67578125","7189.67578125","7189.67578125"
"6137","8094.017578125","8094.017578125","8094.017578125"
"6139","10105.564453125","10105.564453125","10105.564453125"
"6152","9434.62109375","9434.62109375","9434.62109375"
"6196","8638.2509765625","8638.2509765625","8638.2509765625"
"6205","9268.869140625","9268.869140625","9268.869140625"
"6208","8225.412109375","8225.412109375","8225.412109375"
"6221","7463.12548828125","7463.12548828125","7463.12548828125"
"6232","9270.845703125","9270.845703125","9270.845703125"
"6243","8258.7509765625","8258.7509765625","8258.7509765625"
"6261","9186.337890625","9186.337890625","9186.337890625"
"6269","8018.94921875","8018.94921875","8018.94921875"
"6293","8234.7255859375","8234.7255859375","8234.7255859375"
"6297","8643.677734375","8643.677734375","8643.677734375"
"6312","8484.8662109375","8484.8662109375","8484.8662109375"
"6318","8471.3017578125","8471.3017578125","8471.3017578125"
"6322","9336.97265625","9336.97265625","9336.97265625"
"6334","8564.796875","8564.796875","8564.796875"
"6351","8988.625","8988.625","8988.625"
"6357","8458.912109375","8458.912109375","8458.912109375"
"6370","8487.1279296875","8487.1279296875","8487.1279296875"
"6382","6897.12646484375","6897.12646484375","6897.12646484375"
"6387","7628.2607421875","7628.2607421875","7628.2607421875"
"6440","8854.892578125","8854.892578125","8854.892578125"
"6442","7770.736328125","7770.736328125","7770.736328125"
"6447","8688.1484375","8688.1484375","8688.1484375"
"6455","9325.185546875","9325.185546875","9325.185546875"
"6459","8190.36328125","8190.36328125","8190.36328125"
"6484","8707.56640625","8707.56640625","8707.56640625"
"6495","9458.361328125","9458.361328125","9458.361328125"
"6534","8400.26953125","8400.26953125","8400.26953125"
"6551","8949.716796875","8949.716796875","8949.716796875"
"6552","8505.66796875","8505.66796875","8505.66796875"
"6565","9512.046875","9512.046875","9512.046875"
"6579","8391.9423828125","8391.9423828125","8391.9423828125"
"6603","8877.251953125","8877.251953125","8877.251953125"
"6627","8344.0263671875","8344.0263671875","8344.0263671875"
"6630","8917.173828125","8917.173828125","8917.173828125"
"6643","7864.85888671875","7864.85888671875","7864.85888671875"
"6644","8237.05859375","8237.05859375","8237.05859375"
"6659","8357.974609375","8357.974609375","8357.974609375"
"6673","8674.46484375","8674.46484375","8674.46484375"
"6676","8134.6748046875","8134.6748046875","8134.6748046875"
"6678","8270.32421875","8270.32421875","8270.32421875"
"6685","7939.296875","7939.296875","7939.296875"
"6691","9255.646484375","9255.646484375","9255.646484375"
"6692","7559.09765625","7559.09765625","7559.09765625"
"6695","9541.896484375","9541.896484375","9541.896484375"
"6700","9025.8955078125","9025.8955078125","9025.8955078125"
"6736","8383.80859375","8383.80859375","8383.80859375"
"6742","8966.4970703125","8966.4970703125","8966.4970703125"
"6749","8115.98828125","8115.98828125","8115.98828125"
"6759","7675.888671875","7675.888671875","7675.888671875"
"6763","8335.7265625","8335.7265625","8335.7265625"
"6782","8894.203125","8894.203125","8894.203125"
"6826","9878.9521484375","9878.9521484375","9878.9521484375"
"6828","9801.26171875","9801.26171875","9801.26171875"
"6886","8748.447265625","8748.447265625","8748.447265625"
"6944","8428.81640625","8428.81640625","8428.81640625"
"6955","8295.580078125","8295.580078125","8295.580078125"
"6973","9168.0029296875","9168.0029296875","9168.0029296875"
"7004","8282.685546875","8282.685546875","8282.685546875"
"7007","8312.693359375","8312.693359375","8312.693359375"
"7010","8912.3720703125","8912.3720703125","8912.3720703125"
"7018","9402.95703125","9402.95703125","9402.95703125"
"7051","7877.28173828125","7877.28173828125","7877.28173828125"
"7056","7055.7236328125","7055.7236328125","7055.7236328125"
"7061","9665.767578125","9665.767578125","9665.767578125"
"7064","8629.33203125","8629.33203125","8629.33203125"
"7077","8025.05712890625","8025.05712890625","8025.05712890625"
"7112","9648.560546875","9648.560546875","9648.560546875"
"7114","8627.703125","8627.703125","8627.703125"
"7149","8676.1162109375","8676.1162109375","8676.1162109375"
"7162","9009.44140625","9009.44140625","9009.44140625"
"7200","8162.130859375","8162.130859375","8162.130859375"
"7212","9407.1083984375","9407.1083984375","9407.1083984375"
